Id,drugName,condition,rating,date,usefulCount
103695,Dexedrine,Narcolepsy,10,2015/4/7,31
103717,Dexedrine,Narcolepsy,9,2008/5/25,76
103747,Dexedrine,ADHD,8,2012/7/20,42
103711,Dexedrine,Narcolepsy,9,2009/6/10,34
103730,Dexedrine,ADHD,3,2014/9/22,84
103701,Dexedrine,ADHD,8,2011/12/16,26
103746,Dexedrine,ADHD,10,2012/9/19,52
103714,Dexedrine,"Sexual Dysfunction, SSRI Induced",9,2009/2/21,103
103735,Dexedrine,ADHD,10,2014/4/14,117
103676,Dexedrine,ADHD,8,2016/7/22,16
103697,Dexedrine,Narcolepsy,10,2012/4/23,46
103671,Dexedrine,ADHD,1,2017/9/14,3
42261,Dexilant,GERD,7,2011/8/23,32
42182,Dexilant,GERD,10,2015/6/26,33
42201,Dexilant,GERD,10,2014/1/20,49
42272,Dexilant,GERD,8,2011/1/31,52
42163,Dexilant,GERD,10,2016/4/2,22
42184,Dexilant,GERD,10,2015/5/30,33
42205,Dexilant,GERD,7,2013/9/28,40
42200,Dexilant,Erosive Esophagitis,10,2014/2/3,34
42194,Dexilant,GERD,1,2014/5/24,58
42164,Dexilant,GERD,1,2016/3/20,20
42219,Dexilant,GERD,8,2012/9/25,31
42147,Dexilant,GERD,1,2016/9/15,25
42224,Dexilant,Barrett's Esophagus,10,2012/3/1,144
42216,Dexilant,GERD,10,2013/5/8,56
42199,Dexilant,Barrett's Esophagus,3,2014/2/24,9
42257,Dexilant,GERD,10,2011/11/2,26
42137,Dexilant,GERD,5,2017/3/1,28
42255,Dexilant,GERD,7,2011/11/13,91
42260,Dexilant,GERD,1,2011/9/5,43
42157,Dexilant,GERD,9,2016/6/28,41
42275,Dexilant,GERD,10,2010/10/3,35
42209,Dexilant,GERD,7,2013/8/13,55
42213,Dexilant,GERD,8,2013/5/28,42
42192,Dexilant,GERD,9,2014/10/5,45
42202,Dexilant,Barrett's Esophagus,9,2013/11/16,31
42266,Dexilant,Erosive Esophagitis,9,2011/5/23,33
42161,Dexilant,GERD,8,2016/4/25,27
42225,Dexilant,GERD,10,2012/2/27,41
42273,Dexilant,22</span> users found this comment helpful.,3,2011/1/16,22
42165,Dexilant,GERD,1,2016/3/20,16
221744,Dexlansoprazole,GERD,9,2009/4/30,6
221759,Dexlansoprazole,GERD,10,2017/4/29,24
221783,Dexlansoprazole,GERD,10,2010/5/23,8
221772,Dexlansoprazole,GERD,1,2016/10/1,27
221782,Dexlansoprazole,Barrett's Esophagus,10,2010/5/26,8
221715,Dexlansoprazole,GERD,1,2012/2/12,86
221784,Dexlansoprazole,GERD,10,2010/5/23,87
221791,Dexlansoprazole,Erosive Esophagitis,10,2010/2/25,10
221763,Dexlansoprazole,GERD,5,2017/3/1,28
221743,Dexlansoprazole,GERD,4,2009/5/18,26
221657,Dexlansoprazole,GERD,9,2012/8/26,42
221778,Dexlansoprazole,GERD,9,2010/8/26,33
221680,Dexlansoprazole,GERD,1,2016/1/24,20
221711,Dexlansoprazole,Barrett's Esophagus,3,2014/2/24,9
221725,Dexlansoprazole,GERD,7,2011/8/3,42
221705,Dexlansoprazole,Erosive Esophagitis,10,2014/6/27,43
221668,Dexlansoprazole,GERD,10,2016/6/24,31
221649,Dexlansoprazole,Barrett's Esophagus,10,2013/5/28,35
221726,Dexlansoprazole,GERD,10,2011/7/12,35
221678,Dexlansoprazole,GERD,1,2016/2/17,20
221780,Dexlansoprazole,Erosive Esophagitis,10,2010/8/22,70
221753,Dexlansoprazole,GERD,10,2017/10/18,3
221785,Dexlansoprazole,GERD,10,2010/5/11,7
221660,Dexlansoprazole,GERD,4,2012/4/19,51
221769,Dexlansoprazole,GERD,10,2016/11/30,37
221748,Dexlansoprazole,GERD,10,2009/3/25,6
221696,Dexlansoprazole,GERD,10,2015/5/30,33
221723,Dexlansoprazole,GERD,1,2011/9/5,43
221767,Dexlansoprazole,GERD,10,2016/12/29,0
221730,Dexlansoprazole,GERD,7,2011/5/21,82
221741,Dexlansoprazole,GERD,1,2009/6/10,21
221766,Dexlansoprazole,GERD,1,2017/1/5,11
221704,Dexlansoprazole,GERD,9,2014/10/5,45
221689,Dexlansoprazole,GERD,1,2015/9/4,19
221708,Dexlansoprazole,Barrett's Esophagus,10,2014/5/19,44
219390,Dexmethylphenidate,ADHD,10,2014/3/27,85
219434,Dexmethylphenidate,ADHD,6,2008/3/10,17
219401,Dexmethylphenidate,Auditory Processing Disorde,10,2013/4/13,21
219368,Dexmethylphenidate,ADHD,4,2015/12/1,22
219367,Dexmethylphenidate,ADHD,8,2015/12/10,22
219422,Dexmethylphenidate,ADHD,10,2011/7/22,25
219439,Dexmethylphenidate,ADHD,8,2010/11/27,20
219359,Dexmethylphenidate,ADHD,8,2016/3/11,4
219323,Dexmethylphenidate,ADHD,10,2016/6/22,9
219375,Dexmethylphenidate,ADHD,8,2015/8/19,33
219413,Dexmethylphenidate,ADHD,8,2012/3/19,45
219315,Dexmethylphenidate,ADHD,8,2016/10/13,19
219386,Dexmethylphenidate,ADHD,8,2014/12/6,37
219421,Dexmethylphenidate,ADHD,7,2011/9/27,86
219454,Dexmethylphenidate,ADHD,9,2009/4/12,29
219428,Dexmethylphenidate,ADHD,10,2008/9/13,71
219446,Dexmethylphenidate,ADHD,1,2010/5/4,24
219448,Dexmethylphenidate,ADHD,3,2010/1/27,20
219425,Dexmethylphenidate,ADHD,8,2011/5/14,37
219432,Dexmethylphenidate,ADHD,8,2008/3/17,32
219319,Dexmethylphenidate,ADHD,6,2016/8/4,29
219389,Dexmethylphenidate,ADHD,8,2014/3/29,42
219460,Dexmethylphenidate,ADHD,8,2008/10/29,52
219445,Dexmethylphenidate,ADHD,7,2010/6/4,26
193147,Dextroamphetamine,ADHD,10,2011/11/16,53
193024,Dextroamphetamine,ADHD,10,2013/10/25,80
193143,Dextroamphetamine,ADHD,9,2012/2/28,17
193144,Dextroamphetamine,ADHD,9,2012/2/14,30
193030,Dextroamphetamine,Hypersomnia,9,2013/6/12,14
192985,Dextroamphetamine,atigue,3,2015/6/14,0
193163,Dextroamphetamine,ADHD,7,2009/6/1,35
193133,Dextroamphetamine,ADHD,9,2009/1/4,76
193112,Dextroamphetamine,ADHD,1,2016/1/16,17
193020,Dextroamphetamine,ADHD,10,2013/12/23,97
193125,Dextroamphetamine,Hypersomnia,8,2015/9/15,9
192993,Dextroamphetamine,Narcolepsy,8,2014/12/5,34
193122,Dextroamphetamine,ADHD,9,2015/9/29,8
192988,Dextroamphetamine,ADHD,10,2015/3/19,23
193084,Dextroamphetamine,atigue,10,2017/5/7,3
193115,Dextroamphetamine,ADHD,8,2015/12/14,17
193027,Dextroamphetamine,ADHD,10,2013/7/22,21
192995,Dextroamphetamine,ADHD,10,2014/11/13,57
193095,Dextroamphetamine,ADHD,9,2016/7/26,9
193155,Dextroamphetamine,ADHD,10,2010/9/17,31
193121,Dextroamphetamine,ADHD,8,2015/10/20,9
192989,Dextroamphetamine,ADHD,9,2015/3/10,52
193092,Dextroamphetamine,ADHD,10,2016/10/20,13
192983,Dextroamphetamine,Narcolepsy,10,2015/8/14,32
193087,Dextroamphetamine,ADHD,7,2017/2/24,2
193021,Dextroamphetamine,ADHD,9,2013/11/30,64
193096,Dextroamphetamine,ADHD,8,2016/7/22,16
193100,Dextroamphetamine,ADHD,10,2016/7/9,18
193116,Dextroamphetamine,ADHD,8,2015/12/6,28
193032,Dextroamphetamine,ADHD,10,2013/5/28,12
193042,Dextroamphetamine,ADHD,8,2012/7/20,42
193118,Dextroamphetamine,ADHD,10,2015/11/15,36
221339,Dextromethorphan,Cough,2,2016/10/25,10
221482,Dextromethorphan,Cough,10,2014/10/4,13
221369,Dextromethorphan,Cough,1,2017/1/9,0
221473,Dextromethorphan,Cough,8,2015/3/7,7
221447,Dextromethorphan,Cough,1,2015/10/29,2
221338,Dextromethorphan,Cough,1,2016/10/26,3
221322,Dextromethorphan,Cough,10,2017/8/10,0
221377,Dextromethorphan,Cough,5,2016/12/10,2
221423,Dextromethorphan,Cough,2,2016/2/2,5
221401,Dextromethorphan,Cough,5,2017/2/12,4
221370,Dextromethorphan,Cough,1,2017/1/9,1
221479,Dextromethorphan,Cough,10,2014/11/23,9
221418,Dextromethorphan,Cough,2,2016/2/18,13
221432,Dextromethorphan,Cough,5,2016/1/4,4
221484,Dextromethorphan,Cough,10,2014/8/28,5
221431,Dextromethorphan,Cough,3,2016/1/6,15
221466,Dextromethorphan,Cough,5,2008/12/18,6
221487,Dextromethorphan,Cough,3,2014/1/11,39
221329,Dextromethorphan,Cough,1,2017/5/4,4
221385,Dextromethorphan,Cough,7,2017/3/31,3
221478,Dextromethorphan,Cough,1,2014/12/28,20
221360,Dextromethorphan,Cough,7,2017/1/28,6
221474,Dextromethorphan,Cough,9,2015/3/4,7
221349,Dextromethorphan,Cough,9,2016/8/16,3
221381,Dextromethorphan,Cough,1,2016/11/26,8
221355,Dextromethorphan,Cough,1,2016/5/7,4
221463,Dextromethorphan,Cough,3,2011/9/28,53
221361,Dextromethorphan,Cough,1,2017/1/26,5
221408,Dextromethorphan,Cough,1,2017/2/1,3
221387,Dextromethorphan,Cough,1,2017/3/23,1
221378,Dextromethorphan,Cough,1,2016/12/8,5
221373,Dextromethorphan,Cough,1,2017/1/3,1
221433,Dextromethorphan,Cough,1,2016/1/2,4
221451,Dextromethorphan,Cough,5,2015/9/6,9
221438,Dextromethorphan,Cough,5,2015/12/13,4
221382,Dextromethorphan,Cough,4,2016/11/24,5
221406,Dextromethorphan,Cough,1,2017/2/3,1
221448,Dextromethorphan,Cough,2,2015/9/14,4
221311,Dextromethorphan,Cough,5,2017/12/5,0
221394,Dextromethorphan,Cough,5,2017/3/4,1
221328,Dextromethorphan,Cough,1,2017/5/8,2
221384,Dextromethorphan,Cough,10,2016/11/13,2
221467,Dextromethorphan,Cough,5,2015/4/12,13
221464,Dextromethorphan,Cough,8,2010/12/26,6
221440,Dextromethorphan,Cough,1,2015/12/8,3
221439,Dextromethorphan,Cough,10,2015/12/13,5
221314,Dextromethorphan,Cough,1,2017/10/4,1
221313,Dextromethorphan,Cough,1,2017/11/14,0
221476,Dextromethorphan,Cough,9,2015/1/8,10
174806,Dextromethorphan / guaifenesin,Cough,9,2015/2/28,9
83683,Dextromethorphan / guaifenesin / phenylephrine,Cough and Nasal Congestion,1,2016/10/6,1
216946,Dextromethorphan / guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,2012/11/15,0
230151,Dextromethorphan / phenylephrine / pyrilamine,Cold Symptoms,10,2008/11/23,1
134000,Dextromethorphan / promethazine,Cough,6,2015/12/26,5
2893,Dextromethorphan / quinidine,Pseudobulbar Affect,10,2011/11/16,69
2884,Dextromethorphan / quinidine,Pseudobulbar Affect,3,2016/1/24,0
2888,Dextromethorphan / quinidine,Pseudobulbar Affect,10,2014/8/30,34
55607,Dextrostat,Narcolepsy,8,2012/2/9,20
55608,Dextrostat,ADHD,10,2010/9/17,31
117327,Di-Gel,Gas,10,2011/11/8,12
80778,Diamox,Pseudotumor Cerebri,5,2010/11/3,33
80808,Diamox,Pseudotumor Cerebri,9,2015/1/27,22
80784,Diamox,Mountain Sickness / Altitude Sickness,9,2009/5/1,79
80805,Diamox,Pseudotumor Cerebri,9,2015/7/13,31
80801,Diamox,Pseudotumor Cerebri,1,2016/3/2,10
80794,Diamox,Mountain Sickness / Altitude Sickness,10,2017/2/15,5
80777,Diamox,Glaucoma,6,2011/3/22,30
80799,Diamox,Glaucoma,1,2016/7/13,8
80789,Diamox,Pseudotumor Cerebri,1,2017/11/12,1
80807,Diamox,Pseudotumor Cerebri,7,2015/2/1,26
80768,Diamox,Mountain Sickness / Altitude Sickness,10,2014/1/20,46
80770,Diamox,Pseudotumor Cerebri,10,2013/1/22,120
80793,Diamox,Pseudotumor Cerebri,8,2017/2/19,5
80776,Diamox,Pseudotumor Cerebri,8,2011/6/6,20
80788,Diamox,Pseudotumor Cerebri,9,2017/12/4,0
38272,Diamox Sequels,Pseudotumor Cerebri,7,2010/4/28,13
115272,Diazepam,Not Listed / Othe,10,2009/4/2,9
115012,Diazepam,Meniere's Disease,10,2015/11/14,52
115019,Diazepam,Anxiety,9,2015/10/14,156
115075,Diazepam,Muscle Spasm,9,2014/12/19,105
114993,Diazepam,Anxiety,10,2016/3/10,61
115181,Diazepam,Anxiety,9,2010/7/23,7
114909,Diazepam,Anxiety,10,2016/12/30,70
115077,Diazepam,Anxiety,9,2014/12/4,25
115056,Diazepam,Anxiety,10,2015/3/29,121
115091,Diazepam,Anxiety,9,2014/6/26,182
115211,Diazepam,Light Sedation,9,2011/6/29,62
115013,Diazepam,Anxiety,1,2015/11/12,8
115086,Diazepam,Temporomandibular Joint Disorde,10,2014/9/24,3
115219,Diazepam,Muscle Spasm,10,2011/2/4,79
114975,Diazepam,Anxiety,10,2016/8/3,43
114968,Diazepam,Muscle Spasm,9,2016/1/13,63
115071,Diazepam,Anxiety,10,2015/1/5,70
115132,Diazepam,Seizures,10,2013/4/20,17
115105,Diazepam,Light Sedation,9,2014/1/24,16
115016,Diazepam,Muscle Spasm,9,2015/10/28,20
115197,Diazepam,Anxiety,10,2009/12/13,15
114925,Diazepam,Anxiety,2,2016/10/13,55
115229,Diazepam,Anxiety,10,2009/10/21,21
115114,Diazepam,Muscle Spasm,10,2013/10/26,196
115262,Diazepam,Anxiety,9,2008/3/31,14
115203,Diazepam,Anxiety,6,2011/8/29,61
115165,Diazepam,Anxiety,9,2011/12/11,79
115136,Diazepam,Muscle Spasm,9,2013/3/10,33
115190,Diazepam,Anxiety,7,2010/2/4,36
115268,Diazepam,Muscle Spasm,7,2008/3/11,19
114877,Diazepam,Anxiety,10,2017/6/29,21
114914,Diazepam,Anxiety,10,2016/12/1,57
115226,Diazepam,Anxiety,7,2009/11/28,43
114984,Diazepam,Anxiety,10,2016/6/17,21
115107,Diazepam,Anxiety,4,2013/12/23,13
115171,Diazepam,Anxiety,10,2011/10/9,61
115253,Diazepam,Not Listed / Othe,10,2008/8/16,5
115163,Diazepam,Seizures,10,2011/12/22,47
115008,Diazepam,Muscle Spasm,2,2015/12/2,17
115192,Diazepam,Anxiety,10,2010/1/20,73
115169,Diazepam,Anxiety,10,2011/10/19,15
115212,Diazepam,Muscle Spasm,2,2011/6/7,19
115094,Diazepam,Anxiety,9,2014/6/2,201
115082,Diazepam,Anxiety,9,2014/10/16,59
115025,Diazepam,Muscle Spasm,7,2015/9/10,84
115096,Diazepam,Anxiety,7,2014/5/21,94
114971,Diazepam,Muscle Spasm,8,2016/1/9,27
115217,Diazepam,Anxiety,10,2011/2/24,82
115220,Diazepam,Anxiety,10,2011/1/19,28
115102,Diazepam,Anxiety,10,2014/2/13,197
114915,Diazepam,Anxiety,10,2016/11/30,78
114856,Diazepam,Anxiety,10,2017/8/4,28
115276,Diazepam,Anxiety,10,2009/2/24,9
114964,Diazepam,Meniere's Disease,7,2016/1/18,18
115208,Diazepam,Anxiety,8,2011/8/16,16
114881,Diazepam,Anxiety,10,2017/5/20,62
115046,Diazepam,Meniere's Disease,10,2015/5/20,32
115175,Diazepam,Light Anesthesia,5,2010/9/26,15
115072,Diazepam,Anxiety,7,2015/1/5,58
114927,Diazepam,Anxiety,7,2016/10/2,16
115055,Diazepam,Alcohol Withdrawal,9,2015/3/30,20
115255,Diazepam,Muscle Spasm,10,2008/7/29,98
115200,Diazepam,Muscle Spasm,10,2011/9/14,102
115073,Diazepam,Anxiety,10,2014/12/24,104
115101,Diazepam,Anxiety,10,2014/2/27,101
115157,Diazepam,Muscle Spasm,3,2012/4/18,69
114901,Diazepam,Muscle Spasm,9,2017/1/22,18
115104,Diazepam,Muscle Spasm,8,2014/2/5,102
114961,Diazepam,Anxiety,10,2016/2/1,36
115092,Diazepam,Anxiety,3,2014/6/17,15
114996,Diazepam,Anxiety,1,2016/2/23,68
114936,Diazepam,Alcohol Withdrawal,9,2016/9/8,19
115050,Diazepam,Anxiety,8,2015/4/23,13
115271,Diazepam,Not Listed / Othe,10,2009/4/8,4
114887,Diazepam,Anxiety,10,2017/3/30,30
115017,Diazepam,Meniere's Disease,10,2015/10/27,36
114937,Diazepam,Muscle Spasm,9,2016/9/7,22
115000,Diazepam,Anxiety,10,2016/1/4,31
115182,Diazepam,Temporomandibular Joint Disorde,10,2010/7/5,38
115034,Diazepam,Anxiety,9,2015/8/2,144
114853,Diazepam,Anxiety,4,2017/8/17,5
115280,Diazepam,Meniere's Disease,10,2009/2/5,96
115117,Diazepam,Muscle Spasm,10,2013/9/15,64
115254,Diazepam,,8,2008/8/2,8
114848,Diazepam,Muscle Spasm,9,2017/9/11,12
115188,Diazepam,Anxiety,10,2010/3/6,28
114974,Diazepam,Anxiety,10,2016/1/6,25
114854,Diazepam,Seizure Prevention,9,2017/8/16,1
114980,Diazepam,Anxiety,8,2016/7/8,10
115027,Diazepam,Meniere's Disease,10,2015/9/4,40
115021,Diazepam,Anxiety,8,2015/10/12,18
114838,Diazepam,Anxiety,10,2017/11/18,0
115103,Diazepam,Muscle Spasm,1,2014/2/11,36
114942,Diazepam,Anxiety,10,2016/8/28,47
115060,Diazepam,Anxiety,8,2015/3/13,47
114905,Diazepam,Seizures,10,2017/1/12,4
182038,Diazepam Intensol,Anxiety,10,2016/8/26,23
182037,Diazepam Intensol,Muscle Spasm,10,2016/9/16,19
110987,Diclegis,Nausea/Vomiting of Pregnancy,8,2016/1/3,3
110951,Diclegis,Nausea/Vomiting of Pregnancy,1,2017/11/27,0
111023,Diclegis,Nausea/Vomiting of Pregnancy,4,2016/8/9,1
110967,Diclegis,Nausea/Vomiting of Pregnancy,10,2017/3/23,7
110982,Diclegis,Nausea/Vomiting of Pregnancy,7,2016/2/2,5
110999,Diclegis,Nausea/Vomiting of Pregnancy,10,2015/9/8,10
111015,Diclegis,Nausea/Vomiting of Pregnancy,9,2016/11/18,8
110954,Diclegis,Nausea/Vomiting of Pregnancy,8,2017/10/6,2
110957,Diclegis,Nausea/Vomiting of Pregnancy,1,2017/8/24,2
111011,Diclegis,Nausea/Vomiting of Pregnancy,8,2013/6/3,28
110975,Diclegis,Nausea/Vomiting of Pregnancy,2,2017/1/1,4
110973,Diclegis,Nausea/Vomiting of Pregnancy,10,2017/1/13,4
111022,Diclegis,Nausea/Vomiting of Pregnancy,1,2016/8/12,7
111000,Diclegis,Nausea/Vomiting of Pregnancy,10,2015/8/24,8
110961,Diclegis,Nausea/Vomiting of Pregnancy,1,2017/7/1,0
180280,Diclofenac,Pain,1,2016/11/14,5
164484,Diclofenac,Migraine,9,2014/1/29,16
164518,Diclofenac,Pain,8,2012/4/6,19
164595,Diclofenac,Back Pain,8,2010/5/29,25
164439,Diclofenac,Ankylosing Spondylitis,10,2015/5/15,7
164444,Diclofenac,Period Pain,9,2015/4/13,13
180338,Diclofenac,Pain,6,2014/5/26,35
180349,Diclofenac,Pain,10,2013/10/6,24
164347,Diclofenac,Osteoarthritis,10,2016/6/25,26
180294,Diclofenac,Pain,10,2016/7/12,47
164560,Diclofenac,Period Pain,9,2011/10/8,10
164453,Diclofenac,Osteoarthritis,10,2015/1/3,26
164605,Diclofenac,Osteoarthritis,8,2009/8/29,20
164386,Diclofenac,Period Pain,10,2016/10/1,7
164463,Diclofenac,Spondyloarthritis,1,2014/9/7,3
164462,Diclofenac,Sciatica,7,2014/9/14,22
164510,Diclofenac,Back Pain,10,2012/7/12,55
180261,Diclofenac,Osteoarthritis,10,2017/10/11,0
180400,Diclofenac,Osteoarthritis,10,2011/2/21,44
180295,Diclofenac,Pain,8,2016/7/10,43
164618,Diclofenac,Rheumatoid Arthritis,9,2009/6/4,12
164292,Diclofenac,Migraine,1,2017/12/6,0
164601,Diclofenac,Rheumatoid Arthritis,10,2009/9/16,14
164442,Diclofenac,Pain,10,2015/5/1,25
180260,Diclofenac,Pain,7,2017/10/12,0
180412,Diclofenac,Pain,8,2010/6/21,24
180470,Diclofenac,Pain,7,2009/1/13,37
164549,Diclofenac,Pain,4,2012/1/9,5
164606,Diclofenac,zen Shoulde,6,2009/8/19,10
180375,Diclofenac,Osteoarthritis,5,2012/1/18,78
164320,Diclofenac,Pain,9,2017/5/23,3
164625,Diclofenac,Back Pain,10,2009/12/14,21
164304,Diclofenac,Muscle Pain,9,2017/8/29,3
164508,Diclofenac,Migraine,10,2012/8/8,43
164324,Diclofenac,Pain,10,2017/5/6,5
180418,Diclofenac,Osteoarthritis,9,2010/4/27,28
180253,Diclofenac,Pain,6,2017/11/20,0
164539,Diclofenac,Muscle Pain,8,2013/3/17,25
164665,Diclofenac,Sciatica,9,2009/3/18,24
164582,Diclofenac,Back Pain,10,2011/1/10,61
180234,Diclofenac,Pain,10,2017/5/3,3
164333,Diclofenac,Pain,9,2017/3/30,5
164391,Diclofenac,Migraine,10,2016/9/3,10
180373,Diclofenac,Pain,1,2012/4/11,7
180451,Diclofenac,Pain,9,2009/9/14,38
164469,Diclofenac,Period Pain,10,2014/5/24,13
164501,Diclofenac,Pain,10,2013/2/8,31
164339,Diclofenac,Pain,8,2017/1/28,8
164316,Diclofenac,Period Pain,10,2017/6/15,3
164332,Diclofenac,Migraine,9,2017/4/10,9
164364,Diclofenac,Back Pain,10,2016/3/14,22
180353,Diclofenac,Pain,10,2013/7/23,21
164609,Diclofenac,Osteoarthritis,10,2009/8/3,59
164378,Diclofenac,Pain,9,2016/11/27,6
164354,Diclofenac,Sciatica,10,2016/4/21,23
52704,Diclofenac,Postoperative Ocular Inflammation,5,2013/10/29,2
180453,Diclofenac,Pain,10,2009/8/15,59
164555,Diclofenac,Pain,1,2011/11/23,13
164604,Diclofenac,Period Pain,1,2009/8/31,12
180455,Diclofenac,Pain,10,2009/7/31,28
164770,Diclofenac,Rheumatoid Arthritis,9,2008/5/27,18
164372,Diclofenac,Osteoarthritis,10,2017/1/11,20
180409,Diclofenac,Osteoarthritis,9,2010/8/3,136
164626,Diclofenac,Back Pain,10,2009/12/14,56
164452,Diclofenac,Sciatica,10,2015/1/8,33
180312,Diclofenac,Pain,8,2016/3/12,20
164679,Diclofenac,Pain,9,2008/3/18,75
164303,Diclofenac,Rheumatoid Arthritis,2,2017/9/12,2
164587,Diclofenac,Pain,8,2010/10/9,28
164454,Diclofenac,zen Shoulde,5,2014/12/24,22
164371,Diclofenac,Osteoarthritis,8,2016/2/9,16
180414,Diclofenac,Pain,10,2010/5/26,13
52703,Diclofenac,Not Listed / Othe,10,2014/8/16,0
180374,Diclofenac,Pain,10,2012/3/30,62
180411,Diclofenac,Osteoarthritis,10,2010/7/25,38
164504,Diclofenac,Ankylosing Spondylitis,6,2012/11/2,4
164349,Diclofenac,Pain,10,2016/5/31,20
180225,Diclofenac,Osteoarthritis,1,2017/6/24,6
164589,Diclofenac,Period Pain,10,2010/8/8,13
180477,Diclofenac,Osteoarthritis,9,2008/6/16,57
164586,Diclofenac,Osteoarthritis,10,2010/12/5,67
164624,Diclofenac,Pain,9,2010/1/22,33
180283,Diclofenac,Pain,10,2016/11/7,17
180319,Diclofenac,Pain,2,2016/1/19,23
164511,Diclofenac,Rheumatoid Arthritis,10,2012/6/28,58
164393,Diclofenac,Back Pain,6,2016/7/30,5
164369,Diclofenac,Pain,10,2016/2/21,18
164447,Diclofenac,Period Pain,10,2015/3/19,4
164554,Diclofenac,Migraine,10,2011/11/27,52
180300,Diclofenac,Osteoarthritis,9,2016/6/24,6
180480,Diclofenac,Pain,4,2015/10/29,28
180352,Diclofenac,Pain,10,2013/7/25,129
164656,Diclofenac,Pain,9,2009/4/20,2
180226,Diclofenac,Pain,1,2017/6/21,10
180420,Diclofenac,Osteoarthritis,6,2010/3/24,23
164654,Diclofenac,Period Pain,9,2009/4/28,13
180448,Diclofenac,Pain,10,2009/12/8,24
180394,Diclofenac,Osteoarthritis,9,2011/5/27,42
164597,Diclofenac,Back Pain,9,2009/10/10,44
164521,Diclofenac,Pain,8,2012/2/10,15
164509,Diclofenac,Back Pain,9,2012/7/31,37
164514,Diclofenac,Migraine,10,2012/5/30,44
164399,Diclofenac,Pain,10,2016/1/24,22
164663,Diclofenac,Rheumatoid Arthritis,1,2009/3/25,10
180489,Diclofenac,Pain,9,2015/8/1,37
164675,Diclofenac,Osteoarthritis,9,2008/12/15,84
164406,Diclofenac,Back Pain,10,2015/12/9,22
180421,Diclofenac,Pain,8,2010/3/22,19
164481,Diclofenac,Pain,10,2014/2/14,24
164765,Diclofenac,Pain,10,2008/7/20,26
180290,Diclofenac,Pain,1,2016/8/16,4
180320,Diclofenac,Pain,10,2016/1/12,23
164676,Diclofenac,Pain,9,2008/12/12,36
164633,Diclofenac,Sciatica,1,2009/11/17,13
164569,Diclofenac,Rheumatoid Arthritis,9,2011/7/22,28
180276,Diclofenac,Pain,2,2016/11/24,6
164449,Diclofenac,Period Pain,7,2015/2/26,12
164571,Diclofenac,Muscle Pain,1,2011/6/15,15
164538,Diclofenac,Migraine,10,2013/5/4,27
180330,Diclofenac,Pain,9,2014/11/3,55
180250,Diclofenac,Pain,3,2017/12/2,0
164594,Diclofenac,Back Pain,9,2010/6/1,32
164402,Diclofenac,Pain,9,2016/1/20,16
164763,Diclofenac,Osteoarthritis,10,2008/8/3,24
